time	V(vo)
1.002752752614190e-03	7.271472e+00
1.002752752614210e-03	7.271472e+00
1.002752752614250e-03	7.271472e+00
1.002752752614260e-03	7.271472e+00
1.002752752614270e-03	7.271472e+00
1.002752752614280e-03	7.271472e+00
1.002752752614300e-03	7.271472e+00
1.002752752614340e-03	7.271472e+00
1.002752752614350e-03	7.271472e+00
1.002752752614370e-03	7.271472e+00
1.002752752614410e-03	7.271472e+00
1.002752752614490e-03	7.271472e+00
1.002752752614650e-03	7.271472e+00
1.002752752614690e-03	7.271472e+00
1.002752752614699e-03	7.271472e+00
1.002752752614709e-03	7.271472e+00
1.002752752614729e-03	7.271472e+00
1.002752752614739e-03	7.271472e+00
1.002752752614749e-03	7.271472e+00
1.002752752614769e-03	7.271472e+00
1.002752752614809e-03	7.271472e+00
1.002752752614889e-03	7.271472e+00
1.002752752614909e-03	7.271472e+00
1.002752752614949e-03	7.271472e+00
1.002752752615029e-03	7.271472e+00
1.002752752615049e-03	7.271472e+00
1.002752752615089e-03	7.271472e+00
1.002752752615099e-03	7.271472e+00
1.002752752615109e-03	7.271472e+00
1.002752752615119e-03	7.271472e+00
1.002752752615129e-03	7.271472e+00
1.002752752615149e-03	7.271472e+00
1.002752752615159e-03	7.271472e+00
1.002752752615169e-03	7.271472e+00
1.002752752615179e-03	7.271472e+00
1.002752752615189e-03	7.271472e+00
1.002752752615199e-03	7.271472e+00
1.002752752615209e-03	7.271472e+00
1.002752752615219e-03	7.271472e+00
1.002752752615229e-03	7.271472e+00
1.002752752615239e-03	7.271472e+00
1.002752752615259e-03	7.271472e+00
1.002752752615268e-03	7.271472e+00
1.002752752615278e-03	7.271472e+00
1.002752752615288e-03	7.271472e+00
1.002752752615308e-03	7.271472e+00
1.002752752615318e-03	7.271472e+00
1.002752752615338e-03	7.271472e+00
1.002752752615378e-03	7.271472e+00
1.002752752615458e-03	7.271472e+00
1.002752752615618e-03	7.271472e+00
1.002752752615658e-03	7.271472e+00
1.002752752615668e-03	7.271472e+00
1.002752752615678e-03	7.271472e+00
1.002752752615698e-03	7.271472e+00
1.002752752615708e-03	7.271472e+00
1.002752752615728e-03	7.271472e+00
1.002752752615768e-03	7.271472e+00
1.002752752615848e-03	7.271472e+00
1.002752752615858e-03	7.271472e+00
1.002752752615878e-03	7.271472e+00
1.002752752615888e-03	7.271472e+00
1.002752752615908e-03	7.271472e+00
1.002752752615948e-03	7.271472e+00
1.002752752615958e-03	7.271472e+00
1.002752752615978e-03	7.271472e+00
1.002752752616017e-03	7.271472e+00
1.002752752616097e-03	7.271472e+00
1.002752752616107e-03	7.271472e+00
1.002752752616117e-03	7.271472e+00
1.002752752616127e-03	7.271472e+00
1.002752752616137e-03	7.271472e+00
1.002752752616157e-03	7.271472e+00
1.002752752616197e-03	7.271472e+00
1.002752752616207e-03	7.271472e+00
1.002752752616217e-03	7.271472e+00
1.002752752616237e-03	7.271472e+00
1.002752752616277e-03	7.271472e+00
1.002752752616357e-03	7.271472e+00
1.002752752616367e-03	7.271472e+00
1.002752752616387e-03	7.271472e+00
1.002752752616397e-03	7.271472e+00
1.002752752616407e-03	7.271472e+00
1.002752752616417e-03	7.271472e+00
1.002752752616437e-03	7.271472e+00
1.002752752616447e-03	7.271472e+00
1.002752752616457e-03	7.271472e+00
1.002752752616467e-03	7.271472e+00
1.002752752616487e-03	7.271472e+00
1.002752752616527e-03	7.271472e+00
1.002752752616607e-03	7.271472e+00
1.002752752616627e-03	7.271472e+00
1.002752752616666e-03	7.271472e+00
1.002752752616746e-03	7.271472e+00
1.002752752616766e-03	7.271472e+00
1.002752752616776e-03	7.271472e+00
1.002752752616786e-03	7.271472e+00
1.002752752616796e-03	7.271472e+00
1.002752752616806e-03	7.271472e+00
1.002752752616826e-03	7.271472e+00
1.002752752616866e-03	7.271472e+00
1.002752752616876e-03	7.271472e+00
1.002752752616896e-03	7.271472e+00
1.002752752616906e-03	7.271472e+00
1.002752752616916e-03	7.271472e+00
1.002752752616926e-03	7.271472e+00
1.002752752616946e-03	7.271472e+00
1.002752752616986e-03	7.271472e+00
1.002752752616996e-03	7.271472e+00
1.002752752617006e-03	7.271472e+00
1.002752752617026e-03	7.271472e+00
1.002752752617036e-03	7.271472e+00
