time	V(vo)
2.569740505627565e-05	4.972938e+00
2.576082144132733e-05	4.972067e+00
2.582598299732451e-05	4.969619e+00
2.588495007809085e-05	4.966486e+00
2.594648737924402e-05	4.962934e+00
2.600398927543459e-05	4.959924e+00
2.608386339194621e-05	4.957031e+00
2.616062435933758e-05	4.955982e+00
2.622084576433344e-05	4.956293e+00
2.627420854013263e-05	4.957210e+00
2.633418901799940e-05	4.958697e+00
2.639399440065528e-05	4.960401e+00
2.645006629953202e-05	4.961978e+00
2.651449295496510e-05	4.963533e+00
2.660432468452193e-05	4.964910e+00
2.669394328306610e-05	4.965181e+00
2.675283980239133e-05	4.964775e+00
2.680870624706190e-05	4.964058e+00
2.686462589533720e-05	4.963148e+00
2.692220144305117e-05	4.962156e+00
2.698344336949929e-05	4.961202e+00
2.707148518530886e-05	4.960263e+00
2.715176878992810e-05	4.959964e+00
2.720875450147289e-05	4.960073e+00
2.726424368763278e-05	4.960383e+00
2.732005749801170e-05	4.960832e+00
2.737727463877833e-05	4.961358e+00
2.743477960550633e-05	4.961877e+00
2.750288599826793e-05	4.962394e+00
2.759895333415193e-05	4.962816e+00
2.767665287235755e-05	4.962855e+00
2.773418304020368e-05	4.962722e+00
2.779144643000181e-05	4.962490e+00
2.784873248805208e-05	4.962199e+00
2.790650605899884e-05	4.961895e+00
2.797485745642051e-05	4.961576e+00
2.806790844431101e-05	4.961300e+00
2.813920425681471e-05	4.961238e+00
2.819491339541836e-05	4.961277e+00
2.825490667703347e-05	4.961389e+00
2.831115778075345e-05	4.961536e+00
2.836899112740582e-05	4.961705e+00
2.842700335849455e-05	4.961867e+00
2.849443476374831e-05	4.962020e+00
2.859244222358232e-05	4.962139e+00
2.867238505492327e-05	4.962136e+00
2.873015669552634e-05	4.962084e+00
2.878493657283013e-05	4.962009e+00
2.884058196667410e-05	4.961919e+00
2.889924242202779e-05	4.961824e+00
2.898411741730823e-05	4.961711e+00
2.906425271043724e-05	4.961650e+00
2.912518548185091e-05	4.961639e+00
2.918071436849193e-05	4.961653e+00
2.923665190408707e-05	4.961687e+00
2.931466836882131e-05	4.961751e+00
2.937655599260334e-05	4.961808e+00
2.943870410390753e-05	4.961859e+00
2.949802292079057e-05	4.961896e+00
2.958923820346795e-05	4.961922e+00
2.966074844521984e-05	4.961917e+00
2.972071647081326e-05	4.961899e+00
2.978186484745478e-05	4.961872e+00
2.985332015233541e-05	4.961835e+00
2.993025684198158e-05	4.961800e+00
3.002270959444786e-05	4.961771e+00
